studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,plantedSeedlotStockDbId,plantedSeedlotStockUniquename,plantedSeedlotCurrentCount,plantedSeedlotCurrentWeightGram,plantedSeedlotBoxName,plantedSeedlotTransactionCount,plantedSeedlotTransactionWeight,plantedSeedlotTransactionDescription,availableGermplasmSeedlotUniquenames,FHB DON content - ppm|CO_321:0001154,FHB grain incidence - %|CO_321:0001155,FHB incidence - %|CO_321:0001149,FHB severity - %|CO_321:0001440,Grain test weight - g/l|CO_321:0001210,Heading time - Julian date (JD)|CO_321:0001233,notes
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240227,19-4238,,plot,279998,Prelim_Scab_2021-rep1-19-4238_1092,1,1,1092,5,4,test,,,,,,,,,,,0.78,5,15,15,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240230,19-4462,,plot,279546,Prelim_Scab_2021-rep1-19-4462_1260,1,1,1260,20,11,test,,,,,,,,,,,2,15,1,40,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240236,19-5009,,plot,279438,Prelim_Scab_2021-rep1-19-5009_1114,1,1,1114,18,5,test,,,,,,,,,,,0.98,5,15,12,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240240,19-5041,,plot,280268,Prelim_Scab_2021-rep1-19-5041_1030,1,1,1030,19,2,test,,,,,,,,,,,1.2,7,5,10,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240244,19-5117,,plot,280188,Prelim_Scab_2021-rep1-19-5117_1318,1,1,1318,19,14,test,,,,,,,,,,,0.97,35,20,15,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240245,19-5122,IL19-5122,plot,279478,Prelim_Scab_2021-rep1-19-5122_1127,1,1,1127,18,6,test,,,,,,,,,,,1.4,15,5,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240249,19-5152,,plot,279881,Prelim_Scab_2021-rep1-19-5152_1196,1,1,1196,4,9,test,,,,,,,,,,,0.82,10,20,7,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240257,19-5417,,plot,279689,Prelim_Scab_2021-rep1-19-5417_1188,1,1,1188,5,8,test,,,,,,,,,,,1.8,35,5,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240259,19-5441,,plot,279518,Prelim_Scab_2021-rep1-19-5441_1042,1,1,1042,7,2,test,,,,,,,,,,,0.52,35,30,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240261,19-5466,,plot,279441,Prelim_Scab_2021-rep1-19-5466_1295,1,1,1295,7,13,test,,,,,,,,,,,1.1,8,30,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240262,19-5549,,plot,279925,Prelim_Scab_2021-rep1-19-5549_1231,1,1,1231,10,10,test,,,,,,,,,,,2.7,40,35,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240263,19-5558,,plot,280054,Prelim_Scab_2021-rep1-19-5558_1108,1,1,1108,12,5,test,,,,,,,,,,,0.8,20,10,25,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240264,19-5632,IL19-5632,plot,279449,Prelim_Scab_2021-rep1-19-5632_1101,1,1,1101,5,5,test,,,,,,,,,,,0.82,10,6,7,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240265,19-5637,,plot,279361,Prelim_Scab_2021-rep1-19-5637_1005,1,1,1005,5,1,test,,,,,,,,,,,,,,,,NA,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240273,19-6113,,plot,279591,Prelim_Scab_2021-rep1-19-6113_1166,1,1,1166,22,7,test,,,,,,,,,,,3,35,20,25,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240280,19-6308,,plot,280126,Prelim_Scab_2021-rep1-19-6308_1267,1,1,1267,22,12,test,,,,,,,,,,,0.48,5,10,40,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240285,19-6532,,plot,280037,Prelim_Scab_2021-rep1-19-6532_1257,1,1,1257,17,11,test,,,,,,,,,,,2.3,10,20,10,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240291,19-6559,,plot,279686,Prelim_Scab_2021-rep1-19-6559_1261,1,1,1261,21,11,test,,,,,,,,,,,0.84,8,10,25,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240296,19-6607,,plot,279873,Prelim_Scab_2021-rep1-19-6607_1228,1,1,1228,13,10,test,,,,,,,,,,,0.56,10,5,7,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240298,19-6637,IL19-6637,plot,279542,Prelim_Scab_2021-rep1-19-6637_1067,1,1,1067,19,3,test,,,,,,,,,,,1.8,28,25,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240299,19-6658,,plot,280018,Prelim_Scab_2021-rep1-19-6658_1259,1,1,1259,19,11,test,,,,,,,,,,,0.66,5,7,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240301,19-6704,,plot,279348,Prelim_Scab_2021-rep1-19-6704_1201,1,1,1201,9,9,test,,,,,,,,,,,0.27,15,10,7,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240302,19-673,,plot,280070,Prelim_Scab_2021-rep1-19-673_1210,1,1,1210,18,9,test,,,,,,,,,,,0.98,15,15,18,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240306,19-6946,IL19-6946,plot,280038,Prelim_Scab_2021-rep1-19-6946_1118,1,1,1118,22,5,test,,,,,,,,,,,0.82,7,60,20,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240310,19-7049,,plot,279332,Prelim_Scab_2021-rep1-19-7049_1237,1,1,1237,4,10,test,,,,,,,,,,,0.58,15,5,10,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240320,19-7252,,plot,279902,Prelim_Scab_2021-rep1-19-7252_1085,1,1,1085,12,4,test,,,,,,,,,,,1.5,40,20,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240321,19-7258,,plot,279903,Prelim_Scab_2021-rep1-19-7258_1190,1,1,1190,3,8,test,,,,,,,,,,,0.5,25,1,10,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240322,19-7303,,plot,280080,Prelim_Scab_2021-rep1-19-7303_1266,1,1,1266,23,12,test,,,,,,,,,,,0.68,4,20,35,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240347,19-7854,,plot,279412,Prelim_Scab_2021-rep1-19-7854_1072,1,1,1072,24,3,test,,,,,,,,,,,1.2,35,25,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240350,19-8449,,plot,279708,Prelim_Scab_2021-rep1-19-8449_1077,1,1,1077,20,4,test,,,,,,,,,,,2,25,25,20,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240351,19-8477,,plot,279995,Prelim_Scab_2021-rep1-19-8477_1304,1,1,1304,16,13,test,,,,,,,,,,,2,15,10,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240367,19-8817,,plot,279636,Prelim_Scab_2021-rep1-19-8817_1271,1,1,1271,18,12,test,,,,,,,,,,,0.69,5,5,10,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240368,19-8827,,plot,280133,Prelim_Scab_2021-rep1-19-8827_1087,1,1,1087,10,4,test,,,,,,,,,,,0.78,25,10,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240370,19-8870,,plot,279325,Prelim_Scab_2021-rep1-19-8870_1204,1,1,1204,12,9,test,,,,,,,,,,,0.59,5,15,16,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240371,19-8871,,plot,279369,Prelim_Scab_2021-rep1-19-8871_1025,1,1,1025,24,2,test,,,,,,,,,,,0.85,15,2,7,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240372,19-8909,,plot,279574,Prelim_Scab_2021-rep1-19-8909_1226,1,1,1226,15,10,test,,,,,,,,,,,0.55,7,15,22,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240376,19-8928,,plot,280253,Prelim_Scab_2021-rep1-19-8928_1248,1,1,1248,8,11,test,,,,,,,,,,,0.77,30,7,16,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240383,19-9234,,plot,279537,Prelim_Scab_2021-rep1-19-9234_1167,1,1,1167,23,7,test,,,,,,,,,,,0.55,10,10,15,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240391,19-9608,,plot,279364,Prelim_Scab_2021-rep1-19-9608_1110,1,1,1110,14,5,test,,,,,,,,,,,2,20,15,33,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240402,19-UG-99-5,,plot,280169,Prelim_Scab_2021-rep1-19-UG-99-5_1116,1,1,1116,20,5,test,,,,,,,,,,,0.86,15,20,16,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84789,Kaskaskia,,plot,279777,Prelim_Scab_2021-rep1-Kaskaskia_1104,1,1,1104,8,5,test,,,,,,,,,,,2,35,70,20,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84900,Pio 25R47,Pio25R47,plot,279758,Prelim_Scab_2021-rep1-Pio 25R47_1302,1,1,1302,14,13,check,,,,,,,,,,,2.6,15,80,80,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",100570,Pio 25R74,"25R74,P25R74,Pio 25R74",plot,279823,Prelim_Scab_2021-rep1-Pio 25R74_1220,1,1,1220,21,10,test,,,,,,,,,,,1.2,20,30,50,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240410,US17-IL-108-067-1,,plot,279645,Prelim_Scab_2021-rep1-US17-IL-108-067-1_1107,1,1,1107,11,5,test,,,,,,,,,,,1,15,15,20,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240412,US17-IL-108-067-3,,plot,279390,Prelim_Scab_2021-rep1-US17-IL-108-067-3_1032,1,1,1032,17,2,test,,,,,,,,,,,1.8,30,25,20,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",240413,US17-IL-109-018-1,,plot,279502,Prelim_Scab_2021-rep1-US17-IL-109-018-1_1062,1,1,1062,14,3,test,,,,,,,,,,,0.9,45,2,7,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",85081,02-18228,IL02-18228,plot,279539,Prelim_Scab_2021-rep2-02-18228_1611,2,2,1611,5,28,check,,,,,,,,,,,0.57,5,10,18,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84759,07-20728,IL07-20728,plot,280150,Prelim_Scab_2021-rep2-07-20728_1569,2,2,1569,11,26,test,,,,,,,,,,,1.1,20,20,10,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84801,07-4415,IL07-4415,plot,280251,Prelim_Scab_2021-rep2-07-4415_1333,2,2,1333,15,15,check,,,,,,,,,,,0.45,15,20,25,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",84801,07-4415,IL07-4415,plot,280198,Prelim_Scab_2021-rep2-07-4415_1405,2,2,1405,10,18,check,,,,,,,,,,,0.88,10,25,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239200,19-10123,"19-10123,IL19-10123",plot,280064,Prelim_Scab_2021-rep2-19-10123_1521,2,2,1521,11,24,test,,,,,,,,,,,0.44,10,5,7,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239201,19-10136,,plot,279769,Prelim_Scab_2021-rep2-19-10136_1604,2,2,1604,3,27,test,,,,,,,,,,,0.8,20,10,10,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239202,19-10141,,plot,279498,Prelim_Scab_2021-rep2-19-10141_1351,2,2,1351,16,16,test,,,,,,,,,,,0.57,8,20,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239203,19-10142,,plot,279753,Prelim_Scab_2021-rep2-19-10142_1345,2,2,1345,22,16,test,,,,,,,,,,,0.69,8,25,14,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239205,19-10151,,plot,279430,Prelim_Scab_2021-rep2-19-10151_1420,2,2,1420,6,19,test,,,,,,,,,,,0.97,5,15,12,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239206,19-10168,,plot,279734,Prelim_Scab_2021-rep2-19-10168_1400,2,2,1400,15,18,test,,,,,,,,,,,1.2,10,20,10,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239207,19-10169,,plot,280041,Prelim_Scab_2021-rep2-19-10169_1416,2,2,1416,2,19,test,,,,,,,,,,,0.54,10,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239208,19-10173,,plot,279878,Prelim_Scab_2021-rep2-19-10173_1567,2,2,1567,9,26,test,,,,,,,,,,,0.72,10,15,20,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239211,19-10236,,plot,279567,Prelim_Scab_2021-rep2-19-10236_1601,2,2,1601,6,27,test,,,,,,,,,,,0.5,5,15,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239213,19-10259,,plot,280241,Prelim_Scab_2021-rep2-19-10259_1453,2,2,1453,10,20,test,,,,,,,,,,,1.1,22,25,20,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239227,19-10905,,plot,280115,Prelim_Scab_2021-rep2-19-10905_1444,2,2,1444,19,20,test,,,,,,,,,,,0.98,33,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239238,19-11163,,plot,279960,Prelim_Scab_2021-rep2-19-11163_1536,2,2,1536,23,25,test,,,,,,,,,,,0.29,3,15,10,,130,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239273,19-11645,,plot,279328,Prelim_Scab_2021-rep2-19-11645_1375,2,2,1375,9,17,test,,,,,,,,,,,1.9,45,15,18,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239274,19-11647,,plot,279454,Prelim_Scab_2021-rep2-19-11647_1530,2,2,1530,20,24,test,,,,,,,,,,,0.64,20,25,16,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239285,19-11770,,plot,279408,Prelim_Scab_2021-rep2-19-11770_1460,2,2,1460,3,20,test,,,,,,,,,,,0.46,3,10,10,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239286,19-11773,,plot,279838,Prelim_Scab_2021-rep2-19-11773_1606,2,2,1606,1,27,test,,,,,,,,,,,0.4,12,10,10,,132,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239287,19-11804,,plot,279470,Prelim_Scab_2021-rep2-19-11804_1621,2,2,1621,15,28,test,,,,,,,,,,,0.29,7,20,18,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239307,19-12420,,plot,280083,Prelim_Scab_2021-rep2-19-12420_1581,2,2,1581,23,26,test,,,,,,,,,,,0.51,2,10,10,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239315,19-12604,,plot,279338,Prelim_Scab_2021-rep2-19-12604_1384,2,2,1384,18,17,test,,,,,,,,,,,1.6,32,20,7,,138,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239316,19-12615,,plot,279599,Prelim_Scab_2021-rep2-19-12615_1617,2,2,1617,11,28,test,,,,,,,,,,,0.82,12,20,14,,136,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239317,19-12622,,plot,279712,Prelim_Scab_2021-rep2-19-12622_1425,2,2,1425,11,19,test,,,,,,,,,,,2.1,18,1,14,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239320,19-12659,,plot,279391,Prelim_Scab_2021-rep2-19-12659_1483,2,2,1483,21,22,test,,,,,,,,,,,0.79,12,25,18,,129,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239326,19-12749,,plot,279501,Prelim_Scab_2021-rep2-19-12749_1568,2,2,1568,10,26,test,,,,,,,,,,,0.56,5,7,7,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239334,19-12830,,plot,279840,Prelim_Scab_2021-rep2-19-12830_1582,2,2,1582,24,26,test,,,,,,,,,,,0.78,20,10,25,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239339,19-12849,,plot,279935,Prelim_Scab_2021-rep2-19-12849_1403,2,2,1403,12,18,test,,,,,,,,,,,1.7,12,50,22,,134,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239345,19-12926,IL19-12926,plot,279982,Prelim_Scab_2021-rep2-19-12926_1543,2,2,1543,16,25,test,,,,,,,,,,,1.3,20,30,22,,135,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239347,19-12935,,plot,279575,Prelim_Scab_2021-rep2-19-12935_1374,2,2,1374,8,17,test,,,,,,,,,,,0.45,40,20,14,,131,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239352,19-13048,,plot,280123,Prelim_Scab_2021-rep2-19-13048_1600,2,2,1600,7,27,test,,,,,,,,,,,0.28,10,25,14,,133,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239385,19-13357,,plot,279377,Prelim_Scab_2021-rep2-19-13357_1598,2,2,1598,9,27,test,,,,,,,,,,,0.89,60,1,7,,137,
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1240,Pr_Scb_21,UIUC Prelim Scab Trail 2021,RCBD,,,,no,no,2020-September-29,,26,"Urbana, IL",239388,19-13414,IL19-13414,plot,280187,Prelim_Scab_2021-rep2-19-13414_1413,2,2,1413,2,18,test,,,,,,,,,,,0.78,10,10,7,,137,
