"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Soil borne mosaic plant response - 0-9 Response Scale|CO_321:0501140","notes"
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240702","AgriMAXX503","503,AgriMAXX 503","plot","327947","IL_SMBV_23-plot3.5.1","1","3","177","","5","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272045","2020-4951","IL2020-4951","plot","328129","IL_SMBV_23-plot3.5.2","1","3","178","","5","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292411","IL16LCSDH-11-T-2666-208","","plot","328123","IL_SMBV_23-plot3.5.3","1","3","179","","5","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272071","2020-5250","IL2020-5250","plot","327940","IL_SMBV_23-plot3.5.4","2","3","180","","5","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292314","IL16LCSDH-04-T-2659-3","","plot","327917","IL_SMBV_23-plot3.6.1","2","3","181","","6","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292352","IL16LCSDH-09-T-2664-30","","plot","328117","IL_SMBV_23-plot3.6.2","2","3","182","","6","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","270999","2020-10322","IL2020-10322","plot","327938","IL_SMBV_23-plot3.6.3","2","3","183","","6","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272306","2020-7877","IL2020-7877","plot","327989","IL_SMBV_23-plot3.6.4","2","3","184","","6","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272100","2020-5545","IL2020-5545","plot","327990","IL_SMBV_23-plot3.7.1","2","3","185","","7","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272166","2020-6435","IL2020-6435","plot","328040","IL_SMBV_23-plot3.7.2","2","3","186","","7","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271468","2020-1578","IL2020-1578","plot","328071","IL_SMBV_23-plot3.7.3","2","3","187","","7","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292447","IL16LCSDH-06-T-2661-21","","plot","327876","IL_SMBV_23-plot3.7.4","2","3","188","","7","test","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272084","2020-5369","IL2020-5369","plot","327869","IL_SMBV_23-plot3.8.1","2","3","189","","8","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272293","2020-7737","IL2020-7737","plot","328130","IL_SMBV_23-plot3.8.2","2","3","190","","8","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239485","19-15017","IL19-15017","plot","328113","IL_SMBV_23-plot3.8.3","2","3","191","","8","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292137","IL16LCSDH-10-T-2665-20","","plot","327927","IL_SMBV_23-plot3.8.4","2","3","192","","8","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272127","2020-6010","IL2020-6010","plot","328133","IL_SMBV_23-plot3.9.1","2","3","193","","9","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292256","IL16LCSDH-09-T-2664-43","","plot","327868","IL_SMBV_23-plot3.9.2","2","3","194","","9","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292196","IL16LCSDH-04-T-2659-225","","plot","327866","IL_SMBV_23-plot3.9.3","2","3","195","","9","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239396","19-13451","IL19-13451","plot","327828","IL_SMBV_23-plot3.9.4","2","3","196","","9","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292283","IL16LCSDH-06-T-2661-202","","plot","328035","IL_SMBV_23-plot4.10.1","2","4","277","","10","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292217","IL16LCSDH-10-T-2665-42","","plot","327852","IL_SMBV_23-plot4.10.2","2","4","278","","10","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271857","2020-3205","IL2020-3205","plot","327860","IL_SMBV_23-plot4.10.3","2","4","279","","10","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271622","2020-17017","IL2020-17017","plot","328027","IL_SMBV_23-plot4.10.4","2","4","280","","10","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272087","2020-5416","IL2020-5416","plot","328017","IL_SMBV_23-plot4.1.1","2","4","241","","1","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239637","19-18156","IL19-18156","plot","328016","IL_SMBV_23-plot4.11.1","2","4","281","","11","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292101","IL16LCSDH-02-T-864-63","","plot","327858","IL_SMBV_23-plot4.11.2","2","4","282","","11","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292156","IL16LCSDH-01-T-863-32","","plot","328028","IL_SMBV_23-plot4.11.3","2","4","283","","11","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271121","2020-11841","IL2020-11841","plot","327903","IL_SMBV_23-plot4.11.4","2","4","284","","11","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292239","IL16LCSDH-10-T-2665-41","","plot","327859","IL_SMBV_23-plot4.1.2","2","4","242","","1","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","84789","Kaskaskia","","plot","327904","IL_SMBV_23-plot4.12.1","2","4","285","","12","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239800","19-21848","IL19-21848","plot","327954","IL_SMBV_23-plot4.12.2","2","4","286","","12","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292273","IL16LCSDH-06-T-2661-39","","plot","327975","IL_SMBV_23-plot4.12.3","2","4","287","","12","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271010","2020-10435","IL2020-10435","plot","328142","IL_SMBV_23-plot4.12.4","2","4","288","","12","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","84968","07-19334","IL07-19334","plot","328019","IL_SMBV_23-plot4.1.3","2","4","243","","1","test","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271727","2020-1847","IL2020-1847","plot","328146","IL_SMBV_23-plot4.13.1","2","4","289","","13","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272218","2020-7035","IL2020-7035","plot","327853","IL_SMBV_23-plot4.13.2","2","4","290","","13","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239610","19-17662","IL19-17662","plot","327844","IL_SMBV_23-plot4.13.3","2","4","291","","13","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292311","IL16LCSDH-04-T-2659-8","","plot","328031","IL_SMBV_23-plot4.13.4","2","4","292","","13","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","100720","Rosette","","plot","327897","IL_SMBV_23-plot4.1.4","2","4","244","","1","check","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240298","19-6637","IL19-6637","plot","327848","IL_SMBV_23-plot4.14.1","2","4","293","","14","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292358","IL16LCSDH-09-T-2664-24","","plot","328148","IL_SMBV_23-plot4.14.2","2","4","294","","14","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271757","2020-2101","IL2020-2101","plot","328147","IL_SMBV_23-plot4.14.3","2","4","295","","14","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292512","IL16LCSDH-02-T-864-54","","plot","328099","IL_SMBV_23-plot4.14.4","2","4","296","","14","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292301","IL16LCSDH-01-T-863-5","","plot","328082","IL_SMBV_23-plot4.15.1","2","4","297","","15","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271159","2020-12650","IL2020-12650","plot","327892","IL_SMBV_23-plot4.15.2","2","4","298","","15","test","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292411","IL16LCSDH-11-T-2666-208","","plot","327905","IL_SMBV_23-plot4.15.3","2","4","299","","15","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292425","IL16LCSDH-04-T-2659-216","","plot","328159","IL_SMBV_23-plot4.15.4","2","4","300","","15","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272215","2020-7021","IL2020-7021","plot","328140","IL_SMBV_23-plot4.16.1","2","4","301","","16","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272085","2020-5376","IL2020-5376","plot","327907","IL_SMBV_23-plot4.16.2","2","4","302","","16","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272216","2020-7024","IL2020-7024","plot","328157","IL_SMBV_23-plot4.16.3","2","4","303","","16","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239435","19-13978","IL19-13978","plot","327839","IL_SMBV_23-plot4.16.4","2","4","304","","16","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292146","IL16LCSDH-11-T-2666-212","","plot","327840","IL_SMBV_23-plot4.17.1","2","4","305","","17","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292185","IL16LCSDH-01-T-863-63","","plot","327812","IL_SMBV_23-plot4.17.2","2","4","306","","17","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271163","2020-12665","IL2020-12665","plot","327836","IL_SMBV_23-plot4.17.3","2","4","307","","17","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240074","19-26456","IL19-26456","plot","328015","IL_SMBV_23-plot4.17.4","2","4","308","","17","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271754","2020-2068","IL2020-2068","plot","328012","IL_SMBV_23-plot4.18.1","2","4","309","","18","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271006","2020-10415","IL2020-10415","plot","327883","IL_SMBV_23-plot4.18.2","2","4","310","","18","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271574","2020-16641","IL2020-16641","plot","327865","IL_SMBV_23-plot4.18.3","2","4","311","","18","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292344","IL16LCSDH-07-T-2662-22","","plot","328003","IL_SMBV_23-plot4.18.4","2","4","312","","18","test","","","","","","","","","","","8",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272164","2020-6415","IL2020-6415","plot","327880","IL_SMBV_23-plot4.19.1","2","4","313","","19","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271825","2020-2749","IL2020-2749","plot","328110","IL_SMBV_23-plot4.19.2","2","4","314","","19","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292343","IL16LCSDH-09-T-2664-27","","plot","328111","IL_SMBV_23-plot4.19.3","2","4","315","","19","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271505","2020-16145","IL2020-16145","plot","328083","IL_SMBV_23-plot4.19.4","2","4","316","","19","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292431","IL16LCSDH-02-T-864-38","","plot","328104","IL_SMBV_23-plot4.20.1","2","4","317","","20","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271864","2020-3234","IL2020-3234","plot","327923","IL_SMBV_23-plot4.20.2","2","4","318","","20","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292245","IL16LCSDH-07-T-2662-225","","plot","327919","IL_SMBV_23-plot4.20.3","2","4","319","","20","test","","","","","","","","","","","9",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292166","IL16LCSDH-07-T-2662-202","","plot","328053","IL_SMBV_23-plot4.20.4","2","4","320","","20","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272160","2020-6254","IL2020-6254","plot","327902","IL_SMBV_23-plot4.2.1","2","4","245","","2","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240702","AgriMAXX503","503,AgriMAXX 503","plot","327957","IL_SMBV_23-plot4.2.2","2","4","246","","2","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","240134","19-27565","IL19-27565","plot","327977","IL_SMBV_23-plot4.2.3","2","4","247","","2","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271403","2020-15256","IL2020-15256","plot","328137","IL_SMBV_23-plot4.2.4","2","4","248","","2","test","","","","","","","","","","","3",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271728","2020-1862","IL2020-1862","plot","328143","IL_SMBV_23-plot4.3.1","2","4","249","","3","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272180","2020-6633","IL2020-6633","plot","327825","IL_SMBV_23-plot4.3.2","2","4","250","","3","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","270949","2020-10026","IL2020-10026","plot","327823","IL_SMBV_23-plot4.3.3","2","4","251","","3","test","","","","","","","","","","","5",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239603","19-17546","IL19-17546","plot","328054","IL_SMBV_23-plot4.3.4","2","4","252","","3","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239479","19-14933","19-14933,IL19-14933","plot","327827","IL_SMBV_23-plot4.4.1","2","4","253","","4","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","272153","2020-6205","IL2020-6205","plot","328080","IL_SMBV_23-plot4.4.2","2","4","254","","4","test","","","","","","","","","","","1",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239645","19-18826","IL19-18826","plot","328079","IL_SMBV_23-plot4.4.3","2","4","255","","4","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239543","19-16176","IL19-16176","plot","328134","IL_SMBV_23-plot4.4.4","2","4","256","","4","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239659","19-18957","IL19-18957","plot","328156","IL_SMBV_23-plot4.5.1","2","4","257","","5","test","","","","","","","","","","","2",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239643","19-18725","IL19-18725","plot","327962","IL_SMBV_23-plot4.5.2","2","4","258","","5","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","271389","2020-1511","IL2020-1511","plot","327968","IL_SMBV_23-plot4.5.3","2","4","259","","5","test","","","","","","","","","","","4",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292495","IL16LCSDH-01-T-863-72","","plot","328075","IL_SMBV_23-plot4.5.4","2","4","260","","5","test","","","","","","","","","","","7",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","239388","19-13414","IL19-13414","plot","328085","IL_SMBV_23-plot4.6.1","2","4","261","","6","test","","","","","","","","","","","6",""
"2023","326","University of Illinois","Wheat breeding program at the University of Illinois","1397","IL_SBMV_23","SBMV evaluation of Illinois breeding lines","RCBD","","","","","","2022-October-06","","26","Urbana, IL","292211","IL16LCSDH-10-T-2665-54","","plot","327969","IL_SMBV_23-plot4.6.2","2","4","262","","6","test","","","","","","","","","","","7",""
